timestamp,log_type,message
24.90314,Log,Reaction Time = 1.50358
24.91975,Log,Reaction Time = 1.50358
24.93628,Log,Reaction Time = 1.50358
24.95308,Log,Reaction Time = 1.50358
24.96941,Log,Reaction Time = 1.50358
24.98598,Log,Reaction Time = 1.50358
25.00282,Log,Reaction Time = 1.50358
25.01911,Log,Reaction Time = 1.50358
25.03569,Log,Reaction Time = 1.50358
25.05225,Log,Reaction Time = 1.50358
25.06881,Log,Reaction Time = 1.50358
25.08611,Log,Reaction Time = 1.50358
25.10194,Log,Reaction Time = 1.50358
25.11851,Log,Reaction Time = 1.50358
25.13558,Log,Reaction Time = 1.50358
25.15221,Log,Reaction Time = 1.50358
25.16821,Log,Reaction Time = 1.50358
25.1848,Log,Reaction Time = 1.50358
25.20152,Log,Reaction Time = 1.50358
25.21791,Log,Reaction Time = 1.50358
25.23448,Log,Reaction Time = 1.50358
25.25121,Log,Reaction Time = 1.50358
25.26761,Log,Reaction Time = 1.50358
25.28419,Log,Reaction Time = 1.50358
25.30075,Log,Reaction Time = 1.50358
25.31736,Log,Reaction Time = 1.50358
25.33401,Log,Reaction Time = 1.50358
25.35044,Log,Reaction Time = 1.50358
25.36701,Log,Reaction Time = 1.50358
25.38358,Log,Reaction Time = 1.50358
25.40015,Log,Reaction Time = 1.50358
25.41688,Log,Reaction Time = 1.50358
25.4336,Log,Reaction Time = 1.50358
25.45053,Log,Reaction Time = 1.50358
25.46757,Log,Reaction Time = 1.50358
25.48325,Log,Reaction Time = 1.50358
25.49957,Log,Reaction Time = 1.50358
25.51611,Log,Reaction Time = 1.50358
25.53268,Log,Reaction Time = 1.50358
25.54925,Log,Reaction Time = 1.50358
25.56581,Log,Reaction Time = 1.50358
25.58239,Log,Reaction Time = 1.50358
25.59935,Log,Reaction Time = 1.50358
25.61601,Log,Reaction Time = 1.50358
25.63214,Log,Reaction Time = 1.50358
25.64865,Log,Reaction Time = 1.50358
25.6653,Log,Reaction Time = 1.50358
25.68178,Log,Reaction Time = 1.50358
25.69861,Log,Reaction Time = 1.50358
25.71491,Log,Reaction Time = 1.50358
25.7316,Log,Reaction Time = 1.50358
25.74821,Log,Reaction Time = 1.50358
25.76481,Log,Reaction Time = 1.50358
25.78118,Log,Reaction Time = 1.50358
25.79854,Log,Reaction Time = 1.50358
25.81431,Log,Reaction Time = 1.50358
25.83088,Log,Reaction Time = 1.50358
25.84767,Log,Reaction Time = 1.50358
25.86453,Log,Reaction Time = 1.50358
25.88058,Log,Reaction Time = 1.50358
25.89714,Log,Reaction Time = 1.50358
25.91445,Log,Reaction Time = 1.50358
25.93045,Log,Reaction Time = 1.50358
25.94757,Log,Reaction Time = 1.50358
26.65921,Log,Reaction Time = 1.50358
26.67626,Log,Reaction Time = 1.50358
26.69238,Log,Reaction Time = 1.50358
26.70917,Log,Reaction Time = 1.50358
26.72645,Log,Reaction Time = 1.50358
26.74235,Log,Reaction Time = 1.50358
26.75861,Log,Reaction Time = 1.50358
26.77552,Log,Reaction Time = 1.50358
26.77552,Exception,NullReferenceException: Object reference not set to an instance of an object
26.79175,Log,Reaction Time = 1.50358
26.80835,Log,Reaction Time = 1.50358
26.82513,Log,Reaction Time = 1.50358
26.84165,Log,Reaction Time = 1.50358
26.85801,Log,Reaction Time = 1.50358
26.87519,Log,Reaction Time = 1.50358
26.89181,Log,Reaction Time = 1.50358
26.90771,Log,Reaction Time = 1.50358
26.92428,Log,Reaction Time = 1.50358
26.94085,Log,Reaction Time = 1.50358
26.9578,Log,Reaction Time = 1.50358
26.97398,Log,Reaction Time = 1.50358
26.9907,Log,Reaction Time = 1.50358
27.00783,Log,Reaction Time = 1.50358
27.02368,Log,Reaction Time = 1.50358
27.04025,Log,Reaction Time = 1.50358
27.05717,Log,Reaction Time = 1.50358
27.07338,Log,Reaction Time = 1.50358
27.08994,Log,Reaction Time = 1.50358
27.10679,Log,Reaction Time = 1.50358
27.12308,Log,Reaction Time = 1.50358
27.13966,Log,Reaction Time = 1.50358
27.15621,Log,Reaction Time = 1.50358
27.17303,Log,Reaction Time = 1.50358
27.18935,Log,Reaction Time = 1.50358
27.20605,Log,Reaction Time = 1.50358
27.22264,Log,Reaction Time = 1.50358
27.23905,Log,Reaction Time = 1.50358
27.25561,Log,Reaction Time = 1.50358
27.27263,Log,Reaction Time = 1.50358
27.28955,Log,Reaction Time = 1.50358
27.30548,Log,Reaction Time = 1.50358
